intento: 22 tiempo: 0.017 [0.0321691080523367 0.00583680861688761 0.00394309897113604 0.00517240080848725 0.00594380367811573 0.00421990944575119 0.00433328664409875;0.00583680861688761 0.0323820853876563 0.00459289497134098 0.00480670380579143 0.00512926173568741 0.00388434539155282 0.00507601124112793;0.00394309897113604 0.00459289497134098 0.0334340502190295 0.00473743204214478 0.00592740197264756 0.00471942090161418 0.00487307467139424;0.00517240080848725 0.00480670380579143 0.00473743204214478 0.0309225324249362 0.00564845406332301 0.00447668716053869 0.0048956158627399;0.00594380367811573 0.00512926173568741 0.00592740197264756 0.00564845406332301 0.0338635180248109 0.00433961624432495 0.00666648619842453;0.00421990944575119 0.00388434539155282 0.00471942090161418 0.00447668716053869 0.00433961624432495 0.032129693950187 0.00370608542792676;0.00433328664409875 0.00507601124112793 0.00487307467139424 0.0048956158627399 0.00666648619842453 0.00370608542792676 0.03194492462048]
intento: 24 tiempo: 0.014 [0.0384320856822305 0.00574013345466911 0.00503901559910217 0.00549887699865748 0.00748084068257452 0.00512964231152581 0.00546347035354165;0.00574013345466911 0.0391971930869427 0.00522348520283721 0.00598599862817404 0.0072435830563913 0.00650031600943874 0.00438125014990308;0.00503901559910217 0.00522348520283721 0.0375098994041483 0.00445660122759453 0.00577075371296819 0.00576717218077311 0.00358205111917223;0.00549887699865748 0.00598599862817404 0.00445660122759453 0.0375234007551949 0.00403427194662194 0.00597513145930787 0.00757046203216623;0.00748084068257452 0.0072435830563913 0.00577075371296819 0.00403427194662194 0.0369316268323144 0.00619706872069605 0.00528059946303637;0.00512964231152581 0.00650031600943874 0.00576717218077311 0.00597513145930787 0.00619706872069605 0.0377635697592519 0.00601513938675617;0.00546347035354165 0.00438125014990308 0.00358205111917223 0.00757046203216623 0.00528059946303637 0.00601513938675617 0.0375583598478638]
intento: 26 tiempo: 0.015 [0.040214234713392 0.00770294169754033 0.00727948166213 0.006444578441513 0.00580273530857721 0.00554100109226623 0.00453463485008929;0.00770294169754033 0.0398649915888308 0.00716297250604744 0.00717564844987102 0.00592983174201778 0.00499519615796834 0.00607922299753762;0.00727948166213 0.00716297250604744 0.0401766798734405 0.00547551433344194 0.00557480388714499 0.00456068978435727 0.00356720260240497;0.006444578441513 0.00717564844987102 0.00547551433344194 0.0384353912613923 0.00588866294056274 0.00509275976614585 0.00528845998543885;0.00580273530857721 0.00592983174201778 0.00557480388714499 0.00588866294056274 0.0372077681576209 0.00548742983821068 0.00595012081618528;0.00554100109226623 0.00499519615796834 0.00456068978435727 0.00509275976614585 0.00548742983821068 0.0350533134681621 0.00294668311505507;0.00453463485008929 0.00607922299753762 0.00356720260240497 0.00528845998543885 0.00595012081618528 0.00294668311505507 0.0354815121272655]
intento: 28 tiempo: 0.015 [0.0371461430751141 0.00632318898356874 0.00483317756075032 0.00572367057810305 0.00539892903049613 0.00367857110810504 0.00500975123410714;0.00632318898356874 0.039491682995791 0.00870536426498585 0.00661117359968477 0.00601186365516725 0.00566900190972042 0.00628051356501257;0.00483317756075032 0.00870536426498585 0.0409923862342549 0.00577469917054563 0.00483259277436029 0.00657864227558764 0.00725605482951241;0.00572367057810305 0.00661117359968477 0.00577469917054563 0.0388120964444348 0.00588177053585418 0.00517546531659249 0.00540443856975931;0.00539892903049613 0.00601186365516725 0.00483259277436029 0.00588177053585418 0.038817945742657 0.00392835188033524 0.00660163947893883;0.00367857110810504 0.00566900190972042 0.00657864227558764 0.00517546531659249 0.00392835188033524 0.035155574908691 0.00538323430971081;0.00500975123410714 0.00628051356501257 0.00725605482951241 0.00540443856975931 0.00660163947893883 0.00538323430971081 0.037069894615587]
intento: 30 tiempo: 0.017 [0.0341990800810464 0.00663445641627375 0.00653127235800707 0.00538428914158526 0.00450277569264633 0.00524999386812313 0.00469085079843325;0.00663445641627375 0.0378227990001962 0.00690898642326489 0.00522589544585335 0.00514743812482396 0.00471807916644693 0.00496216628587162;0.00653127235800707 0.00690898642326489 0.0343394367244725 0.00553310874341585 0.00491718417073208 0.00465841258764092 0.00669761499931492;0.00538428914158526 0.00522589544585335 0.00553310874341585 0.035630068461977 0.00524502745221642 0.00508403956201736 0.00481233326018908;0.00450277569264633 0.00514743812482396 0.00491718417073208 0.00524502745221642 0.0348431286811691 0.00530452742654445 0.00517679190271098;0.00524999386812313 0.00471807916644693 0.00465841258764092 0.00508403956201736 0.00530452742654445 0.0333632768108465 0.00470331991325697;0.00469085079843325 0.00496216628587162 0.00669761499931492 0.00481233326018908 0.00517679190271098 0.00470331991325697 0.0340542925941772]
intento: 32 tiempo: 0.013 [0.0355714326317992 0.00596514176419203 0.00452515178905682 0.00499062317785456 0.00551022987539417 0.00444955052651438 0.00479819276977315;0.00596514176419203 0.0334269989093471 0.00525023611335737 0.00454011816208117 0.00418923389481391 0.00448226110594382 0.00579228291022738;0.00452515178905682 0.00525023611335737 0.033571050920793 0.00606539223978909 0.00436763856005973 0.00327660634063206 0.00524066129988554;0.00499062317785456 0.00454011816208117 0.00606539223978909 0.0341490250707546 0.00413365173117714 0.00485663653231439 0.00365143496442286;0.00551022987539417 0.00418923389481391 0.00436763856005973 0.00413365173117714 0.032642424452022 0.00495709608363223 0.00495275183309325;0.00444955052651438 0.00448226110594382 0.00327660634063206 0.00485663653231439 0.00495709608363223 0.032658979338791 0.0036090903858918;0.00479819276977315 0.00579228291022738 0.00524066129988554 0.00365143496442286 0.00495275183309325 0.0036090903858918 0.0337806601051265]
intento: 34 tiempo: 0.017 [0.0368565613419163 0.00460674044869123 0.00479236484904556 0.00376936185977818 0.0041797247727626 0.00513796871853124 0.00547736986013499;0.00460674044869123 0.0362025578611161 0.00736834326127399 0.00449632863489424 0.00575111343596246 0.00628240656955207 0.00597724192680483;0.00479236484904556 0.00736834326127399 0.0391430188443853 0.00461617896097145 0.00827637819946114 0.0058307806202486 0.007404272462459;0.00376936185977818 0.00449632863489424 0.00461617896097145 0.0345301736233978 0.00456541594179964 0.00505658960959605 0.00454431236840781;0.0041797247727626 0.00575111343596246 0.00827637819946114 0.00456541594179964 0.0383388754829909 0.0063938791431801 0.0055504783085985;0.00513796871853124 0.00628240656955207 0.0058307806202486 0.00505658960959605 0.0063938791431801 0.0358994310927365 0.00446046316992496;0.00547736986013499 0.00597724192680483 0.007404272462459 0.00454431236840781 0.0055504783085985 0.00446046316992496 0.0365824955266636]
intento: 36 tiempo: 0.014 [0.0430704690563465 0.00547550330501524 0.00736318113479123 0.00794441338050476 0.00636788628321525 0.00668485979718608 0.00784896305380975;0.00547550330501524 0.0384483524079258 0.0079520433467028 0.00620867554725968 0.00431027891211585 0.00544378550961425 0.00504909784619391;0.00736318113479123 0.0079520433467028 0.044175518912135 0.00788544627014865 0.00665687740442666 0.00557062512608435 0.00733475249133557;0.00794441338050476 0.00620867554725968 0.00788544627014865 0.0418791214523192 0.00511607928120096 0.00649251804328811 0.00608250467401249;0.00636788628321525 0.00431027891211585 0.00665687740442666 0.00511607928120096 0.0409688698221968 0.00472846607899544 0.00512399663040085;0.00668485979718608 0.00544378550961425 0.00557062512608435 0.00649251804328811 0.00472846607899544 0.0377914247168845 0.00504925056222382;0.00784896305380975 0.00504909784619391 0.00733475249133557 0.00608250467401249 0.00512399663040085 0.00504925056222382 0.041744560536096]
intento: 38 tiempo: 0.014 [0.0362000765613099 0.00533478743337213 0.00489123255506899 0.00545707900930475 0.00473339709699788 0.00460252229449123 0.00520223147547354;0.00533478743337213 0.0347584251838714 0.0072738931207373 0.00548168933602511 0.00474215013258789 0.00475567425013941 0.00467746855001934;0.00489123255506899 0.0072738931207373 0.0384400108760581 0.00825200897765485 0.00454665807207429 0.00556517489706944 0.00557644579251558;0.00545707900930475 0.00548168933602511 0.00825200897765485 0.0355242350677987 0.00508038103976507 0.00540046301309598 0.00602516114255555;0.00473339709699788 0.00474215013258789 0.00454665807207429 0.00508038103976507 0.0331370201735158 0.00334787434830102 0.00542875974690299;0.00460252229449123 0.00475567425013941 0.00556517489706944 0.00540046301309598 0.00334787434830102 0.0339695922011541 0.00491051614247302;0.00520223147547354 0.00467746855001934 0.00557644579251558 0.00602516114255555 0.00542875974690299 0.00491051614247302 0.0347917484288419]
intento: 40 tiempo: 0.017 [0.030956094601199 0.00539249242548842 0.00562413117459532 0.00528326435106226 0.00389874392469266 0.00445023283066229 0.00492757276017691;0.00539249242548842 0.0324270222443089 0.00458756506374115 0.00552382960191256 0.00385690735073024 0.00400658637472965 0.00532197309208068;0.00562413117459532 0.00458756506374115 0.0325413484421884 0.00466754818874585 0.00436651928278217 0.00373160305819278 0.00536063052540258;0.00528326435106226 0.00552382960191256 0.00466754818874585 0.0334637375259871 0.003273238526908 0.00419491611227421 0.00517283999339152;0.00389874392469266 0.00385690735073024 0.00436651928278217 0.003273238526908 0.0329837191875277 0.00400796930130768 0.00525747740180545;0.00445023283066229 0.00400658637472965 0.00373160305819278 0.00419491611227421 0.00400796930130768 0.0324353965562227 0.00342553883783311;0.00492757276017691 0.00532197309208068 0.00536063052540258 0.00517283999339152 0.00525747740180545 0.00342553883783311 0.0335545369648069]
intento: 42 tiempo: 0.014 [0.0398786118531515 0.00634399910053116 0.00618862997260078 0.00700889871406603 0.00573497795293019 0.00876335066003759 0.00599493319799213;0.00634399910053116 0.0397021034699419 0.00616981327431863 0.00563151461493196 0.00558742918855026 0.00660992156788998 0.00610058665752039;0.00618862997260078 0.00616981327431863 0.0384712750972526 0.00578157560892462 0.00521378057458521 0.00665676965024501 0.0036936778319116;0.00700889871406603 0.00563151461493196 0.00578157560892462 0.0421451651771457 0.00765513417097282 0.00863574458280083 0.00674877038263813;0.00573497795293019 0.00558742918855026 0.00521378057458521 0.00765513417097282 0.0385627679992141 0.00762769789992516 0.00474499055577194;0.00876335066003759 0.00660992156788998 0.00665676965024501 0.00863574458280083 0.00762769789992516 0.0414172735423694 0.00546593456723067;0.00599493319799213 0.00610058665752039 0.0036936778319116 0.00674877038263813 0.00474499055577194 0.00546593456723067 0.0394970479045106]
intento: 44 tiempo: 0.014 [0.0386045790115558 0.00748498957240137 0.00568283023081238 0.0060943916532294 0.00613914132005328 0.00598313512557892 0.00691790955394392;0.00748498957240137 0.0373613702421621 0.00533843135093317 0.00562344419330774 0.00441821770539364 0.00575385020941028 0.00453968617584932;0.00568283023081238 0.00533843135093317 0.0377648722918264 0.00383816280132275 0.0059173092255657 0.00361224540109424 0.00621984203949346;0.0060943916532294 0.00562344419330774 0.00383816280132275 0.0358918523956655 0.0045977999950554 0.00509641282082775 0.00456802573856941;0.00613914132005328 0.00441821770539364 0.0059173092255657 0.0045977999950554 0.0353490825406933 0.00515595893628808 0.00701665828932581;0.00598313512557892 0.00575385020941028 0.00361224540109424 0.00509641282082775 0.00515595893628808 0.0342754464165052 0.00477287102689053;0.00691790955394392 0.00453968617584932 0.00621984203949346 0.00456802573856941 0.00701665828932581 0.00477287102689053 0.0360884683405632]
intento: 46 tiempo: 0.014 [0.0333187278401847 0.00572022548254472 0.00395934759936615 0.00374142527284765 0.00481558837342921 0.00319831093349494 0.00503707539995597;0.00572022548254472 0.0363235622564328 0.00535798382498096 0.00497471732787183 0.00571690844185788 0.00550123397472305 0.00691468090734639;0.00395934759936615 0.00535798382498096 0.0359438647525554 0.00525779101890101 0.00636942721236867 0.00551107611575288 0.00627662946139683;0.00374142527284765 0.00497471732787183 0.00525779101890101 0.0331872987415463 0.00482836994696103 0.00417143733296799 0.00593117126498093;0.00481558837342921 0.00571690844185788 0.00636942721236867 0.00482836994696103 0.0342527169465624 0.00489896011953924 0.00475358061520405;0.00319831093349494 0.00550123397472305 0.00551107611575288 0.00417143733296799 0.00489896011953924 0.0328231667829627 0.00557807343603075;0.00503707539995597 0.00691468090734639 0.00627662946139683 0.00593117126498093 0.00475358061520405 0.00557807343603075 0.0365734402177917]
intento: 48 tiempo: 0.017 [0.0341470153823131 0.00435257677978269 0.00544880296887701 0.0053397067865087 0.00521577974330176 0.00481724166821509 0.0064561430253606;0.00435257677978269 0.0330660401579216 0.00636667136542785 0.00458573824170403 0.00410708077224139 0.00534381876647291 0.00624468585673108;0.00544880296887701 0.00636667136542785 0.0365603167936694 0.00496669821160343 0.00496714668956051 0.00412112990779949 0.00684431214798849;0.0053397067865087 0.00458573824170403 0.00496669821160343 0.0349268122296796 0.00332542348534258 0.00499816700530859 0.00581803683333034;0.00521577974330176 0.00410708077224139 0.00496714668956051 0.00332542348534258 0.033059129899011 0.00318091156392274 0.00671945464933159;0.00481724166821509 0.00534381876647291 0.00412112990779949 0.00499816700530859 0.00318091156392274 0.0340672976628164 0.00602411085055237;0.0064561430253606 0.00624468585673108 0.00684431214798849 0.00581803683333034 0.00671945464933159 0.00602411085055237 0.03793827508712]
intento: 50 tiempo: 0.018 [0.0328162539454962 0.00532482149978015 0.00367203411385744 0.00394402236496282 0.00475439292982822 0.00565471038959835 0.00506160203821285;0.00532482149978015 0.034096843713893 0.00459129038274345 0.00484990320285146 0.0047917238424804 0.004663171263552 0.00564420603676327;0.00367203411385744 0.00459129038274345 0.0317564698074295 0.00357051192763957 0.00436027652304076 0.00416424901933207 0.00350219398370869;0.00394402236496282 0.00484990320285146 0.00357051192763957 0.0326788514393654 0.00381599930339166 0.00401276816433912 0.00452403868866476;0.00475439292982822 0.0047917238424804 0.00436027652304076 0.00381599930339166 0.0325416029140263 0.00488306364046391 0.00566004522899905;0.00565471038959835 0.004663171263552 0.00416424901933207 0.00401276816433912 0.00488306364046391 0.0306201999110405 0.00440231355154569;0.00506160203821285 0.00564420603676327 0.00350219398370869 0.00452403868866476 0.00566004522899905 0.00440231355154569 0.0329634131643653]
intento: 52 tiempo: 0.014 [0.0386586791321189 0.00463881930425454 0.00491371525977998 0.00540059981128707 0.00629255529541165 0.00496646931649791 0.00705068830108739;0.00463881930425454 0.0360319615804596 0.00566540196756517 0.00558998474070267 0.00479896446226807 0.00502150506879349 0.00633825495507771;0.00491371525977998 0.00566540196756517 0.0368320423004712 0.00613541987350543 0.00569091986591846 0.00629354195598465 0.00636180729080732;0.00540059981128707 0.00558998474070267 0.00613541987350543 0.0396920694821606 0.00578467747189789 0.00689352148300895 0.00719416827490433;0.00629255529541165 0.00479896446226807 0.00569091986591846 0.00578467747189789 0.0375316120606155 0.00634149168436043 0.00692930769567887;0.00496646931649791 0.00502150506879349 0.00629354195598465 0.00689352148300895 0.00634149168436043 0.0373365339562225 0.00599334218181745;0.00705068830108739 0.00633825495507771 0.00636180729080732 0.00719416827490433 0.00692930769567887 0.00599334218181745 0.0396471589322544]
intento: 54 tiempo: 0.017 [0.0319840319703307 0.00495470279418057 0.00402748909911427 0.00396445968422997 0.00398856848286863 0.00444599087376 0.00440748829130241;0.00495470279418057 0.0359989158481522 0.00561520735969781 0.00576244410463733 0.00562295129368204 0.00646580653013441 0.00509333470214595;0.00402748909911427 0.00561520735969781 0.0340357570635257 0.00602678654949284 0.00529844250180527 0.00532969878495929 0.00545091379239725;0.00396445968422997 0.00576244410463733 0.00602678654949284 0.0333363186120784 0.00449756015573902 0.00491501218800614 0.00494784375757269;0.00398856848286863 0.00562295129368204 0.00529844250180527 0.00449756015573902 0.032284985277811 0.00466561549383687 0.00416212406652224;0.00444599087376 0.00646580653013441 0.00532969878495929 0.00491501218800614 0.00466561549383687 0.034221774633732 0.004093191713623;0.00440748829130241 0.00509333470214595 0.00545091379239725 0.00494784375757269 0.00416212406652224 0.004093191713623 0.0318658101759328]
intento: 56 tiempo: 0.018 [0.0304322109478623 0.00518139771852358 0.00367183166673726 0.00554488757367512 0.00517996609372661 0.00410224738656589 0.00465330904568306;0.00518139771852358 0.0309892808978946 0.00525918834939158 0.00510874807651708 0.00476817887843052 0.005145335613291 0.00426204737524897;0.00367183166673726 0.00525918834939158 0.0323523117618506 0.00483525606069645 0.0055069600216301 0.00458950589024111 0.00281660342472782;0.00554488757367512 0.00510874807651708 0.00483525606069645 0.0322501269901711 0.0052375186947757 0.00333041841456925 0.00355809675868846;0.00517996609372661 0.00476817887843052 0.0055069600216301 0.0052375186947757 0.0305627093735378 0.00469119659886637 0.00471865971945952;0.00410224738656589 0.005145335613291 0.00458950589024111 0.00333041841456925 0.00469119659886637 0.0294268357050117 0.00281961709474337;0.00465330904568306 0.00426204737524897 0.00281660342472782 0.00355809675868846 0.00471865971945952 0.00281961709474337 0.0294457350107972]
intento: 58 tiempo: 0.017 [0.0320397775562263 0.00515771463458223 0.0050221960411809 0.00356596135902112 0.00310341926292711 0.00590259908373773 0.00454537332116998;0.00515771463458223 0.0321485862908753 0.00478983834886402 0.00480509538856439 0.00362394544726517 0.00635072900296779 0.00477682057293103;0.0050221960411809 0.00478983834886402 0.0314096076140733 0.00402236239907061 0.00412466482792388 0.00596641445162123 0.00426702782073782;0.00356596135902112 0.00480509538856439 0.00402236239907061 0.0331596654102195 0.0034103766978404 0.00532501238564612 0.00384403626539529;0.00310341926292711 0.00362394544726517 0.00412466482792388 0.0034103766978404 0.029882885124787 0.0044721820452921 0.00465984373070175;0.00590259908373773 0.00635072900296779 0.00596641445162123 0.00532501238564612 0.0044721820452921 0.0324736075307223 0.00637583314039318;0.00454537332116998 0.00477682057293103 0.00426702782073782 0.00384403626539529 0.00465984373070175 0.00637583314039318 0.0328717782399411]
intento: 60 tiempo: 0.017 [0.0299057231616289 0.00287682987558182 0.00448217380173668 0.00385014153859302 0.00315551218172123 0.00476791847469354 0.00304635686612239;0.00287682987558182 0.0300929247279455 0.00502942460194846 0.00533238928609381 0.00326703198276296 0.00408582234488541 0.00449309373259795;0.00448217380173668 0.00502942460194846 0.0294158693374956 0.00497514493631196 0.00370289593054511 0.00497037070582063 0.00374522970897714;0.00385014153859302 0.00533238928609381 0.00497514493631196 0.0320161222802935 0.00436729725320213 0.00485445578780805 0.00402112086063452;0.00315551218172123 0.00326703198276296 0.00370289593054511 0.00436729725320213 0.030605034923386 0.00382807509899722 0.00305972360067793;0.00476791847469354 0.00408582234488541 0.00497037070582063 0.00485445578780805 0.00382807509899722 0.0310365050790507 0.0045624550793244;0.00304635686612239 0.00449309373259795 0.00374522970897714 0.00402112086063452 0.00305972360067793 0.0045624550793244 0.030761957230145]
