intento: 50 tiempo: 0.03 [0.021668239936976 0.00247428587427478 0.00223988922273307 0.00152564694349297 0.00177350478917407 0.00251366408227458 0.00243547890136781 0.00241473870440158 0.00256756753516977 0.0020987781637972;0.00247428587427478 0.0202178500073353 0.0020827854066675 0.0012588024658536 0.00183834737164931 0.00208697890860421 0.00185369795195196 0.0014645044448039 0.00214908408159126 0.00206551048747136;0.00223988922273307 0.0020827854066675 0.020622109334154 0.00199472221292852 0.00227184772041543 0.00217784457756687 0.0017556639570546 0.00198589358840614 0.00174869328053066 0.00199874143605655;0.00152564694349297 0.0012588024658536 0.00199472221292852 0.0202750291904822 0.00183411881647041 0.00180251451462267 0.00155377908268711 0.00179885077417649 0.00157997513306308 0.00171269081695049;0.00177350478917407 0.00183834737164931 0.00227184772041543 0.00183411881647041 0.0209564192237885 0.00264770736118595 0.00189943516418621 0.00196428557363576 0.00202549101129617 0.00171029944416371;0.00251366408227458 0.00208697890860421 0.00217784457756687 0.00180251451462267 0.00264770736118595 0.0207708403643461 0.00237292078548757 0.00171308669045124 0.00191388587084181 0.00223161773216063;0.00243547890136781 0.00185369795195196 0.0017556639570546 0.00155377908268711 0.00189943516418621 0.00237292078548757 0.0209777385748163 0.00195593950074912 0.00264648295557672 0.0027245457775356;0.00241473870440158 0.0014645044448039 0.00198589358840614 0.00179885077417649 0.00196428557363576 0.00171308669045124 0.00195593950074912 0.0204585133059114 0.00234327829781036 0.00195268647161996;0.00256756753516977 0.00214908408159126 0.00174869328053066 0.00157997513306308 0.00202549101129617 0.00191388587084181 0.00264648295557672 0.00234327829781036 0.0206217596072997 0.00220243188066025;0.0020987781637972 0.00206551048747136 0.00199874143605655 0.00171269081695049 0.00171029944416371 0.00223161773216063 0.0027245457775356 0.00195268647161996 0.00220243188066025 0.0203325459784162]
intento: 52 tiempo: 0.024 [0.0207536200789556 0.00227818833197043 0.0019227961043675 0.00210361139515235 0.00196226028128986 0.00201393560520725 0.00188282382944113 0.00157869196165833 0.00146605014514248 0.00202085781572868;0.00227818833197043 0.0214054089391644 0.00206623940261987 0.00215090304507431 0.00207011914260499 0.0022023276704671 0.00227094235664769 0.00224541964165558 0.001729817745244 0.00222414576184684;0.0019227961043675 0.00206623940261987 0.0204549829644641 0.00205022609765398 0.00231367288687062 0.00242460781219491 0.00227551198446678 0.00203958147068355 0.00205107040144711 0.00170204061661443;0.00210361139515235 0.00215090304507431 0.00205022609765398 0.0200231468408173 0.00176677493188909 0.00184917202906633 0.00209102227112988 0.0017666635104711 0.00164006634978699 0.00215348304223011;0.00196226028128986 0.00207011914260499 0.00231367288687062 0.00176677493188909 0.020113367968866 0.00215635691004763 0.00187399054056583 0.00149469355298573 0.00158635136984085 0.00218268058859144;0.00201393560520725 0.0022023276704671 0.00242460781219491 0.00184917202906633 0.00215635691004763 0.0200919931885745 0.00238587512767273 0.00191854978557707 0.00152945737533058 0.00185256415584464;0.00188282382944113 0.00227094235664769 0.00227551198446678 0.00209102227112988 0.00187399054056583 0.00238587512767273 0.0207812199963702 0.00211171288616327 0.00195001182743539 0.00208031439953564;0.00157869196165833 0.00224541964165558 0.00203958147068355 0.0017666635104711 0.00149469355298573 0.00191854978557707 0.00211171288616327 0.0209866586946786 0.00240456597730954 0.00208980250229863;0.00146605014514248 0.001729817745244 0.00205107040144711 0.00164006634978699 0.00158635136984085 0.00152945737533058 0.00195001182743539 0.00240456597730954 0.0201796724620464 0.00118008583460572;0.00202085781572868 0.00222414576184684 0.00170204061661443 0.00215348304223011 0.00218268058859144 0.00185256415584464 0.00208031439953564 0.00208980250229863 0.00118008583460572 0.0200905241461696]
intento: 54 tiempo: 0.03 [0.022326471368058 0.0021079634239277 0.00242993068790882 0.00209834255188746 0.00199822850912107 0.00195777075419509 0.00228355761445853 0.00202643477872721 0.00197011713650649 0.00264732481094996;0.0021079634239277 0.0223330175851274 0.00293021284714684 0.00196336198577787 0.00203544731345752 0.00159961621385668 0.00223951535274523 0.00264672068654253 0.00202791004137904 0.00238122109122639;0.00242993068790882 0.00293021284714684 0.0243173193293128 0.00287590276709492 0.00245184742287342 0.00247303619646797 0.00238639732161056 0.00347749396796034 0.00236087302537528 0.00342029403206417;0.00209834255188746 0.00196336198577787 0.00287590276709492 0.0228347970174181 0.00169437764095979 0.0019317894180313 0.00269078994301886 0.00191716965309861 0.0021694027646489 0.0025686231615497;0.00199822850912107 0.00203544731345752 0.00245184742287342 0.00169437764095979 0.0228122552990146 0.00205153476443534 0.00216330403735531 0.00205081282690126 0.00162328534065012 0.002194081053596;0.00195777075419509 0.00159961621385668 0.00247303619646797 0.0019317894180313 0.00205153476443534 0.0230255239080916 0.0020382793347838 0.0023211865493528 0.00173670796055821 0.00233558061595088;0.00228355761445853 0.00223951535274523 0.00238639732161056 0.00269078994301886 0.00216330403735531 0.0020382793347838 0.0226388007952298 0.00277559377727076 0.00230625066862951 0.00249149459023518;0.00202643477872721 0.00264672068654253 0.00347749396796034 0.00191716965309861 0.00205081282690126 0.0023211865493528 0.00277559377727076 0.023804067145007 0.00199708264302752 0.00259101736117441;0.00197011713650649 0.00202791004137904 0.00236087302537528 0.0021694027646489 0.00162328534065012 0.00173670796055821 0.00230625066862951 0.00199708264302752 0.021883494983615 0.00202636850843716;0.00264732481094996 0.00238122109122639 0.00342029403206417 0.0025686231615497 0.002194081053596 0.00233558061595088 0.00249149459023518 0.00259101736117441 0.00202636850843716 0.0235626510696072]
intento: 56 tiempo: 0.032 [0.0208463975166993 0.00276077463870281 0.00260201397521448 0.00160256169474072 0.00215816101108763 0.00240559278530867 0.00202475710044426 0.00199846273961388 0.00170346544010274 0.00242380757745706;0.00276077463870281 0.0216546868511177 0.00261095067647668 0.00257129899278044 0.00227311520703273 0.00224055137708411 0.00238182619167839 0.00208241905403165 0.00230007629148257 0.00291226779959956;0.00260201397521448 0.00261095067647668 0.0227063010708063 0.00271610855574015 0.00267234916163197 0.00229693579603544 0.00239316549342828 0.00260645858526811 0.00272301783717274 0.0023617149337673;0.00160256169474072 0.00257129899278044 0.00271610855574015 0.0219264344916647 0.00179838013263301 0.00184016651788729 0.00135719975838493 0.00182615254540798 0.00213819522026792 0.00262190932080312;0.00215816101108763 0.00227311520703273 0.00267234916163197 0.00179838013263301 0.0214984645649217 0.00231222400014865 0.0012591323159047 0.00193596660853308 0.00148009654198287 0.00233224141474019;0.00240559278530867 0.00224055137708411 0.00229693579603544 0.00184016651788729 0.00231222400014865 0.0212306963253189 0.00135754969822168 0.00170364282706376 0.00212930478277783 0.00249927321153356;0.00202475710044426 0.00238182619167839 0.00239316549342828 0.00135719975838493 0.0012591323159047 0.00135754969822168 0.0216878415816877 0.00210912631685069 0.00176625313903589 0.00181195887000483;0.00199846273961388 0.00208241905403165 0.00260645858526811 0.00182615254540798 0.00193596660853308 0.00170364282706376 0.00210912631685069 0.0217227939530577 0.00166136674843101 0.00182627112527043;0.00170346544010274 0.00230007629148257 0.00272301783717274 0.00213819522026792 0.00148009654198287 0.00212930478277783 0.00176625313903589 0.00166136674843101 0.0221179537377971 0.00214412118207699;0.00242380757745706 0.00291226779959956 0.0023617149337673 0.00262190932080312 0.00233224141474019 0.00249927321153356 0.00181195887000483 0.00182627112527043 0.00214412118207699 0.0221412736088008]
intento: 58 tiempo: 0.027 [0.0215972089361042 0.00248985906784606 0.00237609591608237 0.00255234394462887 0.00223879249178085 0.00245635650331421 0.00264003124464487 0.00230667259362874 0.0028172048046749 0.00232546489161415;0.00248985906784606 0.0211190457563842 0.00152118796502619 0.00248943234289219 0.00194751931337582 0.0014202703633483 0.0021081513522353 0.00170924359618152 0.00133745702440764 0.00201324826670594;0.00237609591608237 0.00152118796502619 0.0210314968576875 0.00258738273530061 0.00226164991013792 0.00186587199459477 0.00242512325725699 0.00245364156278848 0.00229304897222821 0.00196949150789512;0.00255234394462887 0.00248943234289219 0.00258738273530061 0.0221412805765146 0.00206254497706538 0.00207559144527385 0.00199516368806007 0.00253529369629406 0.00232433078226772 0.00153417978424814;0.00223879249178085 0.00194751931337582 0.00226164991013792 0.00206254497706538 0.0212406789479003 0.00174297976138408 0.00198640837137229 0.0024230681615552 0.00226329738621813 0.00233438300656875;0.00245635650331421 0.0014202703633483 0.00186587199459477 0.00207559144527385 0.00174297976138408 0.0214078186993239 0.00213017955657675 0.0016867190736224 0.00230168383364569 0.00167299223883249;0.00264003124464487 0.0021081513522353 0.00242512325725699 0.00199516368806007 0.00198640837137229 0.00213017955657675 0.0223137759678293 0.00222091256422894 0.00212327679247939 0.0024370198266825;0.00230667259362874 0.00170924359618152 0.00245364156278848 0.00253529369629406 0.0024230681615552 0.0016867190736224 0.00222091256422894 0.0215739373521059 0.00221032968518607 0.00194569525941303;0.0028172048046749 0.00133745702440764 0.00229304897222821 0.00232433078226772 0.00226329738621813 0.00230168383364569 0.00212327679247939 0.00221032968518607 0.0216304367711351 0.00203265788716348;0.00232546489161415 0.00201324826670594 0.00196949150789512 0.00153417978424814 0.00233438300656875 0.00167299223883249 0.0024370198266825 0.00194569525941303 0.00203265788716348 0.0212328728342395]
intento: 60 tiempo: 0.026 [0.0208085462892646 0.00136108246821809 0.00185919198814925 0.00265780276172985 0.00152327567197984 0.00242253279135546 0.00197963112711265 0.00177452514943274 0.0017143521698983 0.00199063187211408;0.00136108246821809 0.0221772603987305 0.00195680202455114 0.00178916477960147 0.0023775535721811 0.00166936702627598 0.00209438612037137 0.00272426113120735 0.00186569275831062 0.00155931535944499;0.00185919198814925 0.00195680202455114 0.0219076677049895 0.00259678725381792 0.00191862690081289 0.00250162383861511 0.00231524771553927 0.00161716625997438 0.00200497382839255 0.00220483531724657;0.00265780276172985 0.00178916477960147 0.00259678725381792 0.0213223247841225 0.00244472769312359 0.00253195515509225 0.00293940951284452 0.00216244013684513 0.00299864219105496 0.00265846863323529;0.00152327567197984 0.0023775535721811 0.00191862690081289 0.00244472769312359 0.0209731819931067 0.00232781013037534 0.00200649949624161 0.00204307057997085 0.00187835475915346 0.00200597310328888;0.00242253279135546 0.00166936702627598 0.00250162383861511 0.00253195515509225 0.00232781013037534 0.0218085300499133 0.00224771314572157 0.00273670804172341 0.00267949132700997 0.00160178011129175;0.00197963112711265 0.00209438612037137 0.00231524771553927 0.00293940951284452 0.00200649949624161 0.00224771314572157 0.0217510102747713 0.00202167715090194 0.00218293136016524 0.00165275378517172;0.00177452514943274 0.00272426113120735 0.00161716625997438 0.00216244013684513 0.00204307057997085 0.00273670804172341 0.00202167715090194 0.0221675569925363 0.00251008373466396 0.00141728282848377;0.0017143521698983 0.00186569275831062 0.00200497382839255 0.00299864219105496 0.00187835475915346 0.00267949132700997 0.00218293136016524 0.00251008373466396 0.02197986601653 0.00213729708355951;0.00199063187211408 0.00155931535944499 0.00220483531724657 0.00265846863323529 0.00200597310328888 0.00160178011129175 0.00165275378517172 0.00141728282848377 0.00213729708355951 0.0215537241731471]
intento: 62 tiempo: 0.027 [0.0231164473706949 0.00233484269613217 0.00285912263879196 0.00227648454227627 0.00291763411817274 0.00224842552520288 0.00257443513605493 0.00153660565636596 0.00254980100550662 0.00258997936118807;0.00233484269613217 0.0234662098878309 0.00267282784006712 0.00176870641237185 0.00219077830751882 0.00248862816772339 0.00243916182939913 0.00146725049531546 0.00216817345705976 0.00302704289984089;0.00285912263879196 0.00267282784006712 0.022941202436628 0.00210078910160522 0.00224091681661769 0.00297189163379371 0.00226859854880452 0.00169970506190567 0.00214499703145942 0.00309486181548894;0.00227648454227627 0.00176870641237185 0.00210078910160522 0.024189898239607 0.00318940421038954 0.00241721112395368 0.00186339668837263 0.00238770787174717 0.00283422868580595 0.00269978097418359;0.00291763411817274 0.00219077830751882 0.00224091681661769 0.00318940421038954 0.023087310603704 0.00226445321555655 0.00204813120103569 0.00266867314547923 0.0032797559905595 0.00255172625708563;0.00224842552520288 0.00248862816772339 0.00297189163379371 0.00241721112395368 0.00226445321555655 0.0242038073834391 0.00268200215079148 0.00235112745796068 0.00242820334961288 0.00288627280087518;0.00257443513605493 0.00243916182939913 0.00226859854880452 0.00186339668837263 0.00204813120103569 0.00268200215079148 0.0243430387093831 0.00188350617425469 0.0021725882741659 0.00230460177257746;0.00153660565636596 0.00146725049531546 0.00169970506190567 0.00238770787174717 0.00266867314547923 0.00235112745796068 0.00188350617425469 0.0227384917116586 0.00196653220592219 0.0018340965502907;0.00254980100550662 0.00216817345705976 0.00214499703145942 0.00283422868580595 0.0032797559905595 0.00242820334961288 0.0021725882741659 0.00196653220592219 0.0235204124765109 0.00331126952051978;0.00258997936118807 0.00302704289984089 0.00309486181548894 0.00269978097418359 0.00255172625708563 0.00288627280087518 0.00230460177257746 0.0018340965502907 0.00331126952051978 0.0246561736648536]
intento: 64 tiempo: 0.025 [0.0217651142191842 0.00193591992428612 0.0019700664719387 0.00208428913042649 0.00222778595118906 0.00192258916509927 0.00225515632670403 0.00241828483260728 0.00208182237007458 0.00218006155588281;0.00193591992428612 0.0210324713425241 0.00213175811621807 0.00169825322994215 0.00152991217750733 0.00193542408297651 0.0021723847965228 0.00170183445073272 0.00217417362340588 0.0020027061557229;0.0019700664719387 0.00213175811621807 0.0207391066319658 0.00185798071296546 0.00224618841671641 0.00206574954242433 0.00177972072988263 0.00157141634808993 0.00164038254658555 0.00225102954363686;0.00208428913042649 0.00169825322994215 0.00185798071296546 0.0214134517244744 0.00222639722863987 0.00258313285685347 0.00211368936855627 0.00184799278525518 0.00218532847301235 0.00232346880537864;0.00222778595118906 0.00152991217750733 0.00224618841671641 0.00222639722863987 0.0214452738348975 0.00208491853818279 0.00197464589160273 0.00188358412685689 0.00149993056488782 0.00200565655933349;0.00192258916509927 0.00193542408297651 0.00206574954242433 0.00258313285685347 0.00208491853818279 0.0215727932791231 0.00202666931495813 0.00201809378844694 0.00220547043125776 0.00248195039323836;0.00225515632670403 0.0021723847965228 0.00177972072988263 0.00211368936855627 0.00197464589160273 0.00202666931495813 0.02199749940272 0.00221968168163068 0.00252496981776377 0.0025721832846115;0.00241828483260728 0.00170183445073272 0.00157141634808993 0.00184799278525518 0.00188358412685689 0.00201809378844694 0.00221968168163068 0.0208348360132813 0.00203886830757546 0.00217684607438611;0.00208182237007458 0.00217417362340588 0.00164038254658555 0.00218532847301235 0.00149993056488782 0.00220547043125776 0.00252496981776377 0.00203886830757546 0.0218712597076811 0.00272887913625797;0.00218006155588281 0.0020027061557229 0.00225102954363686 0.00232346880537864 0.00200565655933349 0.00248195039323836 0.0025721832846115 0.00217684607438611 0.00272887913625797 0.0223383882184471]
intento: 66 tiempo: 0.029 [0.0226531274048768 0.00265384479088933 0.0024146349368439 0.00220387971933124 0.00210886773488373 0.00298689737284447 0.00190230803781017 0.00231858347260082 0.00282899111659282 0.00220608834354083;0.00265384479088933 0.0228355506722649 0.00246988609329331 0.00182959252500817 0.00244701619484464 0.002846060079263 0.00179835427374863 0.00247031781960533 0.0029273784749786 0.00279537169418446;0.0024146349368439 0.00246988609329331 0.0221504188631959 0.00139367125075567 0.00224094389446748 0.00258500482568282 0.00146774743390402 0.00192054930382913 0.00226815535153469 0.00198606902718808;0.00220387971933124 0.00182959252500817 0.00139367125075567 0.0220635761545715 0.00220600342094716 0.0020153946635998 0.0018448013909795 0.00232581638195824 0.00240550237461155 0.00242604205419909;0.00210886773488373 0.00244701619484464 0.00224094389446748 0.00220600342094716 0.0232752209422253 0.00281194404365981 0.0025608457585448 0.00267091587618563 0.00263598995439054 0.00300315966990822;0.00298689737284447 0.002846060079263 0.00258500482568282 0.0020153946635998 0.00281194404365981 0.0245239967318342 0.00233656308485565 0.00242444453807375 0.00269388279657261 0.00291429834147267;0.00190230803781017 0.00179835427374863 0.00146774743390402 0.0018448013909795 0.0025608457585448 0.00233656308485565 0.0225720878209911 0.00227935021808122 0.00184355630593735 0.00194070372868025;0.00231858347260082 0.00247031781960533 0.00192054930382913 0.00232581638195824 0.00267091587618563 0.00242444453807375 0.00227935021808122 0.0233068902153108 0.00235084388889678 0.00287665592606293;0.00282899111659282 0.0029273784749786 0.00226815535153469 0.00240550237461155 0.00263598995439054 0.00269388279657261 0.00184355630593735 0.00235084388889678 0.0228103887568778 0.00257498090203394;0.00220608834354083 0.00279537169418446 0.00198606902718808 0.00242604205419909 0.00300315966990822 0.00291429834147267 0.00194070372868025 0.00287665592606293 0.00257498090203394 0.023452336976668]
intento: 68 tiempo: 0.036 [0.0227604450466675 0.00225522501914034 0.00216637354966804 0.00243085869909441 0.00190192190103083 0.00129557219622958 0.00189925447586181 0.00187606963173211 0.00207433681893627 0.00228184735772885;0.00225522501914034 0.0224634110150365 0.00186674957176981 0.00239884596832698 0.00269968117873962 0.00200310573813019 0.00221647768923047 0.00242516781123019 0.00206823344369425 0.00229776526842061;0.00216637354966804 0.00186674957176981 0.0236700180007689 0.00338878494949124 0.00276681694023965 0.00196020345789044 0.00221229117493154 0.00215471279137212 0.0028549377467525 0.00285649275065688;0.00243085869909441 0.00239884596832698 0.00338878494949124 0.0231962205775044 0.00233922167519637 0.00234298721635202 0.00239435449465319 0.00278926329760774 0.00270924952490756 0.00269828911488304;0.00190192190103083 0.00269968117873962 0.00276681694023965 0.00233922167519637 0.0226225130215226 0.00218220695796575 0.00192094481581697 0.00262294899534159 0.00217829481830496 0.00268881988031207;0.00129557219622958 0.00200310573813019 0.00196020345789044 0.00234298721635202 0.00218220695796575 0.0222047152106598 0.00257604440610195 0.00197189225812715 0.00199355446102732 0.0023785732625929;0.00189925447586181 0.00221647768923047 0.00221229117493154 0.00239435449465319 0.00192094481581697 0.00257604440610195 0.0232435575074917 0.00237003381812392 0.00195646403235656 0.00257410875069852;0.00187606963173211 0.00242516781123019 0.00215471279137212 0.00278926329760774 0.00262294899534159 0.00197189225812715 0.00237003381812392 0.0233489691964214 0.00165803049075131 0.00247134323857865;0.00207433681893627 0.00206823344369425 0.0028549377467525 0.00270924952490756 0.00217829481830496 0.00199355446102732 0.00195646403235656 0.00165803049075131 0.0218785032434619 0.00213603273267887;0.00228184735772885 0.00229776526842061 0.00285649275065688 0.00269828911488304 0.00268881988031207 0.0023785732625929 0.00257410875069852 0.00247134323857865 0.00213603273267887 0.0233022510879901]
intento: 70 tiempo: 0.024 [0.0221531421602737 0.00219842816558452 0.00276657920194 0.00198640907991383 0.00256972509643066 0.00215277548225186 0.00272752136026448 0.00239116611646439 0.002136134203224 0.00305829649401213;0.00219842816558452 0.0222247043423971 0.00174041686473796 0.00238246371712082 0.00194765117979843 0.00164825966313045 0.00203858845650235 0.00200918450623998 0.00182892456637563 0.00227170511676223;0.00276657920194 0.00174041686473796 0.0232351383310642 0.00261122889177232 0.00216591580529816 0.00253580347832791 0.00226102752024819 0.00258687031048093 0.00258565419827025 0.00301222070493137;0.00198640907991383 0.00238246371712082 0.00261122889177232 0.0224155214316091 0.00255342936385876 0.00292083728054578 0.00217406238498186 0.00215777708982399 0.00207936322130684 0.00249517127702838;0.00256972509643066 0.00194765117979843 0.00216591580529816 0.00255342936385876 0.0224130682827901 0.00223386520382738 0.00258127746968472 0.00214153211214582 0.00220932089837482 0.00238737671940664;0.00215277548225186 0.00164825966313045 0.00253580347832791 0.00292083728054578 0.00223386520382738 0.0224415829581863 0.00214760792551338 0.00209791306846674 0.00251680763347292 0.00203092960189448;0.00272752136026448 0.00203858845650235 0.00226102752024819 0.00217406238498186 0.00258127746968472 0.00214760792551338 0.0226006321877971 0.00225554576805141 0.00225050907482221 0.00252165441618473;0.00239116611646439 0.00200918450623998 0.00258687031048093 0.00215777708982399 0.00214153211214582 0.00209791306846674 0.00225554576805141 0.0222606826911987 0.00242882890102309 0.00176957066171094;0.002136134203224 0.00182892456637563 0.00258565419827025 0.00207936322130684 0.00220932089837482 0.00251680763347292 0.00225050907482221 0.00242882890102309 0.0226271084126602 0.00190639785986707;0.00305829649401213 0.00227170511676223 0.00301222070493137 0.00249517127702838 0.00238737671940664 0.00203092960189448 0.00252165441618473 0.00176957066171094 0.00190639785986707 0.0224671786038719]
intento: 72 tiempo: 0.032 [0.023814551651256 0.00225991378250668 0.00211579420002972 0.00205894844309258 0.00183121420748803 0.00200492833099772 0.00190794266897818 0.00253441553000232 0.00240419923512483 0.00229751539481056;0.00225991378250668 0.0249303714178973 0.00205689007988617 0.00211367637979721 0.00239657773259887 0.00293551787033563 0.00225080904089671 0.0024961062963154 0.00244668498573659 0.00201186558428649;0.00211579420002972 0.00205689007988617 0.0249401680174502 0.00245270292660166 0.00285883245112228 0.00303458177608833 0.00276223402433716 0.00329052058710152 0.00359092214159649 0.00248213392102125;0.00205894844309258 0.00211367637979721 0.00245270292660166 0.0237394249125388 0.00229533255353609 0.00174977549019344 0.00214715286223931 0.0023823099696522 0.00248865682485345 0.00277331141133324;0.00183121420748803 0.00239657773259887 0.00285883245112228 0.00229533255353609 0.0247491023438627 0.00188258009737542 0.00212914116213852 0.00271853025700874 0.00289766360860696 0.00224061372259527;0.00200492833099772 0.00293551787033563 0.00303458177608833 0.00174977549019344 0.00188258009737542 0.0244578476786868 0.00302755764768578 0.00260234241162486 0.00188418406075417 0.00235710817534497;0.00190794266897818 0.00225080904089671 0.00276223402433716 0.00214715286223931 0.00212914116213852 0.00302755764768578 0.0239627103875752 0.00345071757154268 0.00182111599235293 0.00311447827257606;0.00253441553000232 0.0024961062963154 0.00329052058710152 0.0023823099696522 0.00271853025700874 0.00260234241162486 0.00345071757154268 0.0236622794805442 0.00323588546921739 0.0032607971187454;0.00240419923512483 0.00244668498573659 0.00359092214159649 0.00248865682485345 0.00289766360860696 0.00188418406075417 0.00182111599235293 0.00323588546921739 0.0236053242342709 0.00267991741759527;0.00229751539481056 0.00201186558428649 0.00248213392102125 0.00277331141133324 0.00224061372259527 0.00235710817534497 0.00311447827257606 0.0032607971187454 0.00267991741759527 0.0242204582523624]
intento: 74 tiempo: 0.03 [0.0213124562978308 0.00143379166778937 0.00166481534740565 0.00223557230170926 0.00231439618659458 0.00179612613085063 0.00245825203978268 0.00142907119667461 0.00141445398040311 0.0016429569583353;0.00143379166778937 0.0208915364649036 0.00227957841277419 0.0019086282353465 0.00219547832993138 0.00138930599334497 0.00266597197048136 0.00145502055030699 0.00164516816396862 0.00233029358586356;0.00166481534740565 0.00227957841277419 0.0203859887603211 0.00197107460974368 0.00213908454075973 0.00199528803169168 0.00212918229822671 0.00217266571091248 0.00199522989573896 0.00187987210431954;0.00223557230170926 0.0019086282353465 0.00197107460974368 0.0208392887853625 0.00285315784266386 0.00194302383147126 0.00238366351691203 0.00188028854611778 0.00129164518049522 0.00203908808453347;0.00231439618659458 0.00219547832993138 0.00213908454075973 0.00285315784266386 0.0210274738568468 0.00210293585424556 0.00281574257976331 0.00223368470551753 0.00215188872144823 0.00252584995620772;0.00179612613085063 0.00138930599334497 0.00199528803169168 0.00194302383147126 0.00210293585424556 0.0209315910396637 0.00222774136263518 0.00197030630416266 0.0014989965972125 0.00243638690044588;0.00245825203978268 0.00266597197048136 0.00212918229822671 0.00238366351691203 0.00281574257976331 0.00222774136263518 0.0209310646240241 0.00207144516020208 0.00214952207621056 0.00253640850419945;0.00142907119667461 0.00145502055030699 0.00217266571091248 0.00188028854611778 0.00223368470551753 0.00197030630416266 0.00207144516020208 0.020892929586236 0.0017881668348961 0.00232165738517741;0.00141445398040311 0.00164516816396862 0.00199522989573896 0.00129164518049522 0.00215188872144823 0.0014989965972125 0.00214952207621056 0.0017881668348961 0.0203941612094217 0.00239969372804212;0.0016429569583353 0.00233029358586356 0.00187987210431954 0.00203908808453347 0.00252584995620772 0.00243638690044588 0.00253640850419945 0.00232165738517741 0.00239969372804212 0.0209903274220438]
intento: 76 tiempo: 0.031 [0.0192454420855158 0.00210032968170049 0.00165054864527735 0.00179474951919238 0.00170532047132545 0.00133348919634496 0.00164089489012474 0.00185436349905433 0.00232614061911646 0.00189587742200738;0.00210032968170049 0.0195439591575981 0.00143047999302617 0.00176678374308282 0.00144864352410681 0.00179266083752009 0.0012786472990568 0.00177685545098549 0.00200547002469268 0.00168890431080994;0.00165054864527735 0.00143047999302617 0.0199384835778473 0.00176436995667849 0.00194064938263207 0.00196123262711986 0.00163466934467071 0.00212721747213818 0.00214585248701836 0.00190218063045936;0.00179474951919238 0.00176678374308282 0.00176436995667849 0.0205737966530306 0.00222916947494771 0.00232625764827496 0.00182683531236237 0.00219822039918954 0.00223956347562465 0.00255806370050979;0.00170532047132545 0.00144864352410681 0.00194064938263207 0.00222916947494771 0.0199280410983504 0.00188002712263798 0.00224360051112031 0.00226850692267368 0.00212543465820483 0.00241155719676355;0.00133348919634496 0.00179266083752009 0.00196123262711986 0.00232625764827496 0.00188002712263798 0.0206422506404342 0.00206196730336053 0.00197353217096913 0.00177156499098587 0.00174577688684205;0.00164089489012474 0.0012786472990568 0.00163466934467071 0.00182683531236237 0.00224360051112031 0.00206196730336053 0.01961147877304 0.00212254370980827 0.00207379137120374 0.00221645898770636;0.00185436349905433 0.00177685545098549 0.00212721747213818 0.00219822039918954 0.00226850692267368 0.00197353217096913 0.00212254370980827 0.0199546351604309 0.00212956780153361 0.0022851873040337;0.00232614061911646 0.00200547002469268 0.00214585248701836 0.00223956347562465 0.00212543465820483 0.00177156499098587 0.00207379137120374 0.00212956780153361 0.020661527565146 0.00201522589583144;0.00189587742200738 0.00168890431080994 0.00190218063045936 0.00255806370050979 0.00241155719676355 0.00174577688684205 0.00221645898770636 0.0022851873040337 0.00201522589583144 0.0197989393035882]
intento: 78 tiempo: 0.027 [0.0250044877259865 0.0024787287392951 0.00344137579773386 0.00249213687111295 0.00302928375596329 0.00187607228658651 0.00301618523051287 0.00296517847116975 0.00322689196603182 0.00272755072905594;0.0024787287392951 0.0235742472239057 0.00243242176215584 0.00244880522708676 0.00276619455869231 0.00158501853495288 0.0028449512632395 0.00276237980567418 0.00257562879840945 0.0023745834532597;0.00344137579773386 0.00243242176215584 0.02392085352714 0.00235438813720825 0.00187397503943026 0.00159966812246969 0.00297384402569965 0.00273149782260678 0.00195435336881806 0.00247381417002912;0.00249213687111295 0.00244880522708676 0.00235438813720825 0.0245741569170439 0.00238845977191328 0.00196987339571139 0.00271517061636785 0.00303987971672408 0.00239743877198226 0.00237541981207193;0.00302928375596329 0.00276619455869231 0.00187397503943026 0.00238845977191328 0.0243464469812542 0.00208900929375521 0.00296473829129632 0.00336744115339487 0.00337222277487454 0.00210762663953095;0.00187607228658651 0.00158501853495288 0.00159966812246969 0.00196987339571139 0.00208900929375521 0.0233487502931035 0.00188895152020882 0.00216251911112532 0.00223252009831009 0.00195126434442897;0.00301618523051287 0.0028449512632395 0.00297384402569965 0.00271517061636785 0.00296473829129632 0.00188895152020882 0.024927190917824 0.00196840597962256 0.00347691025803777 0.00293815537790297;0.00296517847116975 0.00276237980567418 0.00273149782260678 0.00303987971672408 0.00336744115339487 0.00216251911112532 0.00196840597962256 0.023487839136044 0.00252633673937432 0.0019970309666494;0.00322689196603182 0.00257562879840945 0.00195435336881806 0.00239743877198226 0.00337222277487454 0.00223252009831009 0.00347691025803777 0.00252633673937432 0.0238058543145962 0.00248948060241782;0.00272755072905594 0.0023745834532597 0.00247381417002912 0.00237541981207193 0.00210762663953095 0.00195126434442897 0.00293815537790297 0.0019970309666494 0.00248948060241782 0.0238554898728007]
